fight_id,event_id,referee,f_1,f_2,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url
6222,582,Vyacheslav  Kiselev,30.0,899.0,30.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/efc6af0151f72b87
6221,582,Daniel Movahedi,2883.0,1403.0,1403.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:31,http://ufcstats.com/fight-details/92c49cb075f612d7
6220,582,Marc Goddard,3989.0,1552.0,1552.0,3,F,Featherweight,M,KO/TKO,Knee to Head In Clinch,2,0:14,http://ufcstats.com/fight-details/156f2425a937b22f
6219,582,Jason Herzog,2491.0,1230.0,1230.0,3,F,Middleweight,M,Submission,Arm Triangle From Half Guard,3,4:46,http://ufcstats.com/fight-details/4a5e5232346993c7
6218,582,Daniel Movahedi,324.0,1518.0,324.0,3,F,Flyweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/6163c18411aca830
6217,581,Jason Herzog,3381.0,255.0,255.0,5,F,Light Heavyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/860be3cc82895177
6216,581,Keith Peterson,3447.0,3114.0,3447.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/69167b996ce7a7e4
6215,581,Jason Herzog,3591.0,3471.0,3591.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,3:31,http://ufcstats.com/fight-details/98842f17dfe4b4ef
6214,581,Chris Tognoni,358.0,2736.0,358.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/587d373f18f6c8c0
6213,581,Mike Beltran,1500.0,240.0,1500.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head On Ground,1,1:18,http://ufcstats.com/fight-details/e078d18fa9ed100d
6212,581,Keith Peterson,1319.0,988.0,988.0,3,F,Middleweight,M,KO/TKO,Punch to Head In Clinch,2,3:13,http://ufcstats.com/fight-details/88256dd5a9aef1cc
6211,581,Jason Herzog,2334.0,1381.0,2334.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d44d735e5079bfb8
6210,581,Keith Peterson,1049.0,1397.0,1049.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1fe58cdab57d233b
6209,581,Mike Beltran,1207.0,551.0,1207.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/85f920746c58d0a6
6208,581,Chris Tognoni,95.0,2583.0,2583.0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,2:47,http://ufcstats.com/fight-details/6d7eecf4acecda2a
6207,581,Keith Peterson,1638.0,2137.0,1638.0,3,F,Flyweight,M,KO/TKO,Punches to Head From Back Control,2,0:46,http://ufcstats.com/fight-details/acec5f4c6fee1ae2
6206,581,Jason Herzog,585.0,1862.0,1862.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/61d9eff5fa4c8578
6205,581,Chris Tognoni,1836.0,2089.0,1836.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/7151ae256e6c181b
6204,580,Keith Peterson,2134.0,3148.0,3148.0,5,F,Women's Featherweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/330e67abac6e5ce7
6203,580,Herb Dean,3942.0,3022.0,3942.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/188b63ec6ee1c1c9
6202,580,Mark Smith,1693.0,2782.0,1693.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,2,0:14,http://ufcstats.com/fight-details/d9ca00b3c62a874d
6201,580,Chris Tognoni,2983.0,3629.0,2983.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b193e2317b21125c
6200,580,Herb Dean,2121.0,2205.0,2121.0,3,F,Featherweight,M,Submission,Anaconda Choke On Ground,3,2:22,http://ufcstats.com/fight-details/a2e1116a9fe84aa9
6199,580,Keith Peterson,862.0,684.0,684.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,3,2:35,http://ufcstats.com/fight-details/fefa96b6d939ffea
6198,580,Mark Smith,1004.0,3092.0,1004.0,3,F,Welterweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/e3881a6895be3e9e
6197,580,Chris Tognoni,2814.0,3538.0,3538.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/be8bee783d22bee2
6196,580,Herb Dean,3306.0,3282.0,3306.0,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,1,2:01,http://ufcstats.com/fight-details/cf020c71f1dbfa0b
6195,580,Keith Peterson,1438.0,3539.0,3539.0,3,F,Women's Strawweight,F,Submission,Rear Naked Choke,3,2:57,http://ufcstats.com/fight-details/814d481e79e9a525
6194,579,Mark Smith,3239.0,981.0,981.0,5,F,Women's Strawweight,F,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/149d6b90f33634a4
6193,579,Herb Dean,3654.0,2778.0,3654.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d5ffdb5388ffabc6
6192,579,Jason Herzog,3100.0,1478.0,1478.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/20f19439e9b100b0
6191,579,Chris Tognoni,1795.0,4086.0,4086.0,3,F,Women's Flyweight,F,Submission,Rear Naked Choke,3,0:53,http://ufcstats.com/fight-details/38957d8eb185391c
6190,579,Jason Herzog,2685.0,3431.0,2685.0,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/6101249c2cdd1493
6189,579,Mark Smith,962.0,289.0,962.0,3,F,Heavyweight,M,KO/TKO,Punches to Head From Mount,2,4:43,http://ufcstats.com/fight-details/777c65184aa63894
6188,579,Chris Tognoni,949.0,2420.0,2420.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/df16b9c2fc9722e9
6187,579,Herb Dean,2814.0,2796.0,2814.0,3,F,Women's Strawweight,F,Submission,Armbar From Back Control,1,4:14,http://ufcstats.com/fight-details/f526892a27b50576
6186,579,Chris Tognoni,2871.0,1380.0,2871.0,3,F,Lightweight,M,KO/TKO,Punches to Head From Mount,2,1:51,http://ufcstats.com/fight-details/ddb927b0dfcfac2a
6185,578,Herb Dean,832.0,212.0,832.0,5,F,Light Heavyweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/37c484012ef24a5b
6184,578,Mark Smith,1398.0,1161.0,1161.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/9c33c8d4a381ba70
6183,578,Herb Dean,3455.0,2322.0,2322.0,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/dba710edbc3c29ff
6182,578,Mark Smith,2576.0,3684.0,2576.0,3,F,Lightweight,M,KO/TKO,Punch to Head At Distance,1,1:20,http://ufcstats.com/fight-details/a00b4e82f9d4f92c
6181,578,Dan Miragliotta,611.0,2773.0,2773.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/3b7eb8e56052a2af
6180,578,Chris Tognoni,729.0,1423.0,1423.0,3,F,Women's Flyweight,F,KO/TKO,Punches to Head From Mount,2,4:47,http://ufcstats.com/fight-details/6832e9e62da0f9d3
6179,578,Herb Dean,3392.0,948.0,948.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/16d31775a8dcb31d
6178,578,Dan Miragliotta,628.0,1573.0,1573.0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,2,2:51,http://ufcstats.com/fight-details/dfa2f5c821a52c63
6177,578,Chris Tognoni,672.0,1194.0,672.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,1,2:04,http://ufcstats.com/fight-details/5f444eac11e55161
6176,578,Mark Smith,3112.0,41.0,3112.0,3,F,Women's Bantamweight,F,KO/TKO,Elbow to Head From Guard,2,2:22,http://ufcstats.com/fight-details/c1e5859053263811
6175,578,Chris Tognoni,1250.0,3120.0,1250.0,3,F,Bantamweight,M,Submission,Armbar From Side Control,2,4:13,http://ufcstats.com/fight-details/e7423a91a253b416
6174,577,Herb Dean,227.0,1377.0,227.0,5,T,Featherweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/18f1b88d8977c216
6173,577,Keith Peterson,730.0,1554.0,730.0,5,T,Women's Flyweight,F,KO/TKO,Punches to Head From Half Guard,4,4:00,http://ufcstats.com/fight-details/7233b2a56438d77a
6172,577,Jason Herzog,3222.0,2097.0,2097.0,5,F,Middleweight,M,KO/TKO,Punch to Head At Distance,3,0:44,http://ufcstats.com/fight-details/92e006a93f983fb5
6171,577,Mark Smith,3752.0,926.0,3752.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f4df74046a1c4364
6170,577,Herb Dean,3976.0,3584.0,3976.0,3,F,Women's Flyweight,F,KO/TKO,Punches to Head In Clinch,1,4:54,http://ufcstats.com/fight-details/f4a2806f77ac1cdc
6169,577,Keith Peterson,1620.0,3136.0,3136.0,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,2,4:25,http://ufcstats.com/fight-details/bc276e0f07e30a54
6168,577,Jason Herzog,2512.0,2650.0,2512.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/b3c23fb2d71bba51
6167,577,Mark Smith,4102.0,3293.0,3293.0,3,F,Heavyweight,M,KO/TKO,Punch to Head At Distance,2,1:23,http://ufcstats.com/fight-details/f085f32bbb3220e1
6166,577,Chris Tognoni,1648.0,827.0,827.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/e7bb37681652c2c2
6165,577,Jason Herzog,1747.0,332.0,332.0,3,F,Lightweight,M,Submission,Rear Naked Choke,1,4:01,http://ufcstats.com/fight-details/7abc4520f63f2c06
6164,577,Chris Tognoni,3646.0,1803.0,1803.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d8189169b2c8a2aa
6163,577,Mark Smith,760.0,849.0,760.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,0:15,http://ufcstats.com/fight-details/73f6b72b4889088f
6162,577,Chris Tognoni,1286.0,1612.0,1286.0,3,F,Featherweight,M,Submission,Rear Naked Choke,2,3:31,http://ufcstats.com/fight-details/7484298ad57099be
6161,576,Herb Dean,632.0,579.0,632.0,5,F,Light Heavyweight,M,Submission,Rear Naked Choke,1,3:47,http://ufcstats.com/fight-details/d1621b3da377f34b
6160,576,Keith Peterson,3324.0,3448.0,3324.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4b5f9b7c31d1205d
6159,576,Mark Smith,2004.0,3736.0,2004.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/ceaf7ed5ade30d9f
6158,576,Herb Dean,350.0,2846.0,350.0,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,1,2:09,http://ufcstats.com/fight-details/13a8ddb1c3f55ed4
6157,576,Keith Peterson,1881.0,2734.0,1881.0,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,2,2:10,http://ufcstats.com/fight-details/576b795e33ddd62d
6156,576,Mark Smith,3635.0,3933.0,3635.0,3,F,Middleweight,M,KO/TKO,Punches to Head At Distance,3,2:26,http://ufcstats.com/fight-details/401f5f4714132d50
6155,576,Herb Dean,982.0,1507.0,1507.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/d06495deb1ff1750
6154,576,Mark Smith,2237.0,1263.0,1263.0,3,F,Women's Bantamweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2d42742aade53799
6153,576,Chris Tognoni,,2391.0,,3,F,Lightweight,M,KO/TKO,Punches to Head On Ground,3,4:35,http://ufcstats.com/fight-details/85e5498808346d6b
6152,576,Herb Dean,2416.0,3598.0,2416.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dc870fab1e0f15e1
6151,576,Chris Tognoni,3755.0,4014.0,3755.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/0ce63c2148e70b4c
6150,576,Mark Smith,2279.0,2632.0,2632.0,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,1,2:38,http://ufcstats.com/fight-details/06b3226c34c17001
6149,576,Chris Tognoni,145.0,2808.0,2808.0,3,F,Women's Flyweight,F,Submission,Armbar From Guard,1,4:17,http://ufcstats.com/fight-details/eb10feae98ea7d36
6148,575,Herb Dean,3643.0,394.0,3643.0,5,F,Middleweight,M,Submission,Rear Naked Choke,3,2:13,http://ufcstats.com/fight-details/14f2bb86fd888e91
6147,575,Mark Smith,3918.0,567.0,3918.0,3,F,Heavyweight,M,KO/TKO,Elbow to Head In Clinch,1,2:30,http://ufcstats.com/fight-details/b977ffcc6428046f
6146,575,Jason Herzog,1597.0,26.0,1597.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/f09912e9d8eaa968
6145,575,Herb Dean,3627.0,935.0,935.0,3,F,Light Heavyweight,M,KO/TKO,"Kick to Leg At Distance
      Side kick",2,2:30,http://ufcstats.com/fight-details/ad81be01a461c936
6144,575,Mark Smith,1199.0,268.0,1199.0,3,F,Lightweight,M,KO/TKO,Punches to Head At Distance,1,4:25,http://ufcstats.com/fight-details/8fc238e84c4624a7
6143,575,Jason Herzog,1790.0,2225.0,1790.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/06c0c7dda5a5909d
6142,575,Chris Tognoni,715.0,716.0,715.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4fc128b1bdf088b1
6141,575,Jason Herzog,3073.0,2320.0,3073.0,3,F,Catch Weight,M,Submission,D'Arce Choke In Clinch,3,2:56,http://ufcstats.com/fight-details/3f76035e52e8819b
6140,575,Mark Smith,1955.0,3846.0,3846.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/a7c38d4d66abf923
6139,574,Jason Herzog,3863.0,3477.0,3477.0,5,F,Featherweight,M,KO/TKO,Punch to Head At Distance,3,1:44,http://ufcstats.com/fight-details/5cd1869013741767
6138,574,Herb Dean,3831.0,314.0,3831.0,3,F,Middleweight,M,Submission,Rear Naked Choke,2,2:15,http://ufcstats.com/fight-details/5086f9fb4fdc2f60
6137,574,Mark Smith,336.0,2559.0,336.0,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/ed64e42263bf50bf
6136,574,Herb Dean,2070.0,980.0,980.0,3,F,Welterweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/089a17e450cc98aa
6135,574,Jason Herzog,1230.0,2829.0,1230.0,3,F,Middleweight,M,KO/TKO,Elbows to Head From Mount,3,3:12,http://ufcstats.com/fight-details/ad3aa9520131ff2e
6134,574,Mark Smith,1564.0,1741.0,1741.0,3,F,Middleweight,M,Submission,Rear Naked Choke,2,1:49,http://ufcstats.com/fight-details/1de342e9309c5f0f
6133,574,Herb Dean,3233.0,1093.0,1093.0,3,F,Middleweight,M,KO/TKO,Kick to Head At Distance,1,0:17,http://ufcstats.com/fight-details/e24c8aab497b4fe1
6132,574,Chris Tognoni,3999.0,334.0,334.0,3,F,Middleweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/58d5e4afc2dd35d1
6131,574,Jason Herzog,2413.0,536.0,2413.0,3,F,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,3:04,http://ufcstats.com/fight-details/0f3a91caeaa55094
6130,574,Chris Tognoni,4049.0,3245.0,4049.0,3,F,Women's Flyweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/2cb9ba68fc855f33
6129,574,Mark Smith,3088.0,906.0,906.0,3,F,Featherweight,M,Submission,Heel Hook On Ground,1,1:53,http://ufcstats.com/fight-details/ef4484943b1c68a9
6128,574,Chris Tognoni,1833.0,3563.0,1833.0,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/be4890f4aaadec28
6127,573,Herb Dean,3562.0,2861.0,3562.0,5,F,Middleweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/f536ba47f006474a
6126,573,Keith Peterson,2702.0,1925.0,1925.0,3,F,Lightweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/3a9e0fed344fd07d
6125,573,Mark Smith,1179.0,731.0,1179.0,3,F,Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/47230f9b5d7ae037
6124,573,Herb Dean,2335.0,2298.0,2298.0,3,F,Bantamweight,M,Submission,Guillotine Choke In Clinch,3,4:39,http://ufcstats.com/fight-details/e1897ff433134cb8
6123,573,Keith Peterson,1209.0,2487.0,1209.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/755d84d5f4aa4dbf
6122,573,Mark Smith,1329.0,927.0,1329.0,3,F,Flyweight,M,Submission,Rear Naked Choke,2,1:46,http://ufcstats.com/fight-details/0b47788da6de735e
6121,573,Herb Dean,2007.0,885.0,2007.0,3,F,Featherweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/12d2b282561b5e5f
6120,573,Chris Tognoni,2260.0,1200.0,2260.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/bfacb44c24bfe0e9
6119,573,Keith Peterson,1888.0,1437.0,1437.0,3,F,Women's Bantamweight,F,KO/TKO,Punch to Head At Distance,1,4:54,http://ufcstats.com/fight-details/92d39a17e34cf581
6118,573,Chris Tognoni,2197.0,3482.0,2197.0,3,F,Light Heavyweight,M,KO/TKO,Punch to Head At Distance,1,3:58,http://ufcstats.com/fight-details/5e2ce5aa3a92c2df
6117,573,Mark Smith,1003.0,3884.0,3884.0,3,F,Lightweight,M,KO/TKO,"Kick to Head At Distance
      Wheel Kick",3,4:55,http://ufcstats.com/fight-details/8badcb2134c1cdaf
6116,573,Chris Tognoni,1336.0,3692.0,3692.0,3,F,Welterweight,M,Submission,Rear Naked Choke,1,2:33,http://ufcstats.com/fight-details/47a157222b2c9092
6115,572,Dan Miragliotta,2034.0,2881.0,2881.0,5,T,Heavyweight,M,KO/TKO,Punches to Head On Ground,3,4:11,http://ufcstats.com/fight-details/bf732e22055e8634
6114,572,Mike Beltran,4050.0,1571.0,4050.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/980927e7dcc131c0
6113,572,Kerry Hatley,3478.0,1953.0,1953.0,3,F,Welterweight,M,Submission,D'Arce Choke On Ground,1,3:25,http://ufcstats.com/fight-details/efe985e626a0d8c0
6112,572,Mike Beltran,375.0,2552.0,375.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/903d2c361d005b70
6111,572,Dan Miragliotta,606.0,2250.0,606.0,3,F,Bantamweight,M,Decision,Split,3,5:00,http://ufcstats.com/fight-details/962aab0abdd34173
6110,572,Jacob Montalvo,2728.0,2976.0,2976.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/76ece0ee2ef5d240
6109,572,Jeff Rexroad,1613.0,977.0,1613.0,3,F,Bantamweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/3d75081ce43774ca
6108,572,Kerry Hatley,1721.0,2582.0,1721.0,3,F,Light Heavyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/dcd0793ff1a43b68
6107,572,Mike Beltran,2171.0,1266.0,1266.0,3,F,Women's Strawweight,F,Submission,Armbar From Mount,1,4:32,http://ufcstats.com/fight-details/f2336b7545f5f442
6106,572,Jeff Rexroad,2285.0,1372.0,2285.0,3,F,Flyweight,M,KO/TKO,Flying Knee Head,1,4:44,http://ufcstats.com/fight-details/85c5dd604d5b3634
6105,572,Kerry Hatley,2373.0,3181.0,2373.0,3,F,Bantamweight,M,KO/TKO,Punch to Head At Distance,3,1:16,http://ufcstats.com/fight-details/9a678f346946b6a4
6104,572,Jacob Montalvo,2050.0,2859.0,2859.0,3,F,Women's Flyweight,F,TKO - Doctor's Stoppage,Arm Injury,2,5:00,http://ufcstats.com/fight-details/cce232c1b1b2e4a0
6103,572,Jeff Rexroad,1567.0,667.0,1567.0,3,F,Bantamweight,M,Submission,Rear Naked Choke,2,2:35,http://ufcstats.com/fight-details/af9927b5589e708b
6102,571,Herb Dean,2671.0,512.0,512.0,5,F,Middleweight,M,Decision,Unanimous,5,5:00,http://ufcstats.com/fight-details/8522bc62e8d942ab
6101,571,Mark Smith,230.0,3263.0,230.0,3,F,Women's Strawweight,F,KO/TKO,Kick to Head At Distance,1,1:00,http://ufcstats.com/fight-details/b4622ca7cf0e8506
6100,571,Herb Dean,527.0,2778.0,2778.0,3,F,Welterweight,M,KO/TKO,Punch to Head At Distance,1,1:08,http://ufcstats.com/fight-details/e3ecb94228c2739f
6099,571,Mark Smith,3967.0,3886.0,3886.0,3,F,Featherweight,M,KO/TKO,Kick to Head At Distance,2,1:50,http://ufcstats.com/fight-details/6671b567c4eb9982
6098,571,Keith Peterson,3865.0,110.0,110.0,3,F,Welterweight,M,Decision,Majority,3,5:00,http://ufcstats.com/fight-details/9eef9b7967991296
6097,571,Chris Tognoni,2710.0,2869.0,2710.0,3,F,Lightweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/12ceec9431fb0827
6096,571,Keith Peterson,2925.0,54.0,2925.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/96c51bc6316a4b47
6095,571,Mark Smith,3797.0,4090.0,4090.0,3,F,Flyweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/1978b44503c3d9ff
6094,571,Chris Tognoni,931.0,3385.0,931.0,3,F,Welterweight,M,KO/TKO,Punches to Head At Distance,2,4:21,http://ufcstats.com/fight-details/fb9095887dca34c7
6093,570,Herb Dean,857.0,3212.0,3212.0,5,F,Bantamweight,M,Decision,Split,5,5:00,http://ufcstats.com/fight-details/214b268e4a92f950
6092,570,Keith Peterson,1213.0,1343.0,1343.0,3,F,Bantamweight,M,Decision,Majority,3,5:00,http://ufcstats.com/fight-details/4bb77b1d8efc53a9
6091,570,Mark Smith,3103.0,1681.0,3103.0,3,F,Featherweight,M,KO/TKO,Punches to Head On Ground,2,3:48,http://ufcstats.com/fight-details/1bde9cb65d31cc76
6090,570,Herb Dean,1804.0,3866.0,3866.0,3,F,Women's Flyweight,F,Decision,Split,3,5:00,http://ufcstats.com/fight-details/7c3ad06a520b8716
6089,570,Chris Tognoni,65.0,3380.0,65.0,3,F,Bantamweight,M,KO/TKO,Punches to Head On Ground,2,2:11,http://ufcstats.com/fight-details/43c391b251337c9b
6088,570,Keith Peterson,599.0,4027.0,4027.0,3,F,Middleweight,M,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/4911094a4ee26868
6087,570,Mark Smith,2455.0,2600.0,2455.0,3,F,Middleweight,M,KO/TKO,Punches to Head On Ground,2,3:09,http://ufcstats.com/fight-details/dff1dbb8fe1f31cb
6086,570,Herb Dean,2894.0,127.0,2894.0,3,F,Welterweight,M,Submission,Rear Naked Choke,1,2:57,http://ufcstats.com/fight-details/1be65a0d2c1383f6
6085,570,Chris Tognoni,3949.0,3045.0,3949.0,3,F,Bantamweight,M,KO/TKO,Punches to Head At Distance,2,3:45,http://ufcstats.com/fight-details/cade0268dec56f3d
6084,570,Mark Smith,3053.0,1085.0,3053.0,3,F,Women's Flyweight,F,KO/TKO,Punches to Head From Mount,1,3:49,http://ufcstats.com/fight-details/c13474b85d3ced32
6083,570,Keith Peterson,3815.0,2808.0,3815.0,3,F,Women's Strawweight,F,Decision,Unanimous,3,5:00,http://ufcstats.com/fight-details/40ce202eaa78860c
6082,569,Herb Dean,1895.0,1643.0,1895.0,5,F,Lightweight,M,Submission,Rear Naked Choke,4,2:38,http://ufcstats.com/fight-details/7d4c160dab6eae73
6081,569,Mark Smith,1070.0,442.0,442.0,3,F,Women's Bantamweight,F,KO/TKO,Elbows to Head From Back Control,3,1:53,http://ufcstats.com/fight-details/f0b83b05f3dd9580
6080,569,Mike Beltran,542.0,2884.0,2884.0,3,F,Lightweight,M,Submission,Kimura From Side Control,1,1:05,http://ufcstats.com/fight-details/72105dd82d964e7a
6079,569,Herb Dean,245.0,528.0,245.0,3,F,Middleweight,M,Submission,Rear Naked Choke,3,1:54,http://ufcstats.com/fight-details/813444e109995c97
6078,569,Mark Smith,3803.0,1139.0,1139.0,3,F,Featherweight,M,KO/TKO,Punches to Head From Back Control,3,3:40,http://ufcstats.com/fight-details/940701effe1d2b6c
6077,569,Mike Beltran,980.0,1308.0,980.0,3,F,Welterweight,M,KO/TKO,Punches to Head On Ground,1,3:47,http://ufcstats.com/fight-details/8151659b2bc16f0e
6076,569,Chris Tognoni,2057.0,915.0,2057.0,3,F,Women's Strawweight,F,KO/TKO,Punch to Head At Distance,1,0:35,http://ufcstats.com/fight-details/c5e71fbf22f669f7
