fight_stat_id,fight_id,fighter_id,knockdowns,total_strikes_att,total_strikes_succ,sig_strikes_att,sig_strikes_succ,takedown_att,takedown_succ,submission_att,reversals,ctrl_time,fight_url
13756,6878,2782.0,0.0,35.0,11.0,29.0,7.0,6.0,4.0,0.0,0.0,2:15,http://ufcstats.com/fight-details/83fa3a382acc7bdc
13755,6878,1279.0,2.0,86.0,51.0,86.0,51.0,1.0,0.0,0.0,0.0,0:16,http://ufcstats.com/fight-details/83fa3a382acc7bdc
13754,6877,2400.0,0.0,215.0,149.0,54.0,24.0,8.0,4.0,0.0,0.0,11:31,http://ufcstats.com/fight-details/faac24c1b3d6368a
13753,6877,3013.0,0.0,86.0,54.0,56.0,26.0,1.0,0.0,0.0,0.0,0:04,http://ufcstats.com/fight-details/faac24c1b3d6368a
13752,6876,2085.0,1.0,38.0,18.0,35.0,17.0,2.0,0.0,0.0,0.0,0:46,http://ufcstats.com/fight-details/a7f66f13f953352f
13751,6876,1832.0,0.0,31.0,9.0,28.0,7.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/a7f66f13f953352f
13750,6875,1372.0,0.0,157.0,50.0,154.0,48.0,10.0,3.0,0.0,0.0,2:53,http://ufcstats.com/fight-details/63670e1b8f164d4a
13749,6875,2354.0,0.0,147.0,74.0,127.0,60.0,5.0,1.0,0.0,0.0,1:18,http://ufcstats.com/fight-details/63670e1b8f164d4a
13748,6874,611.0,0.0,67.0,49.0,8.0,2.0,3.0,2.0,3.0,0.0,8:51,http://ufcstats.com/fight-details/12d9b4a3931be5ec
13747,6874,3260.0,0.0,29.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/12d9b4a3931be5ec
13746,6873,4000.0,0.0,36.0,25.0,17.0,6.0,0.0,0.0,2.0,1.0,1:18,http://ufcstats.com/fight-details/02615499125b4b5d
13745,6873,4033.0,0.0,140.0,92.0,45.0,19.0,4.0,3.0,0.0,1.0,10:51,http://ufcstats.com/fight-details/02615499125b4b5d
13744,6872,3976.0,0.0,147.0,56.0,143.0,53.0,1.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/dcc3da324eb5f26c
13743,6872,3755.0,0.0,124.0,53.0,120.0,51.0,3.0,1.0,1.0,0.0,1:03,http://ufcstats.com/fight-details/dcc3da324eb5f26c
13742,6871,90.0,0.0,261.0,199.0,78.0,29.0,1.0,0.0,0.0,0.0,0:13,http://ufcstats.com/fight-details/3f837b469ba33c7c
13741,6871,1294.0,0.0,114.0,85.0,85.0,59.0,6.0,0.0,0.0,0.0,8:40,http://ufcstats.com/fight-details/3f837b469ba33c7c
13740,6870,1322.0,0.0,137.0,51.0,113.0,37.0,2.0,1.0,0.0,0.0,1:12,http://ufcstats.com/fight-details/3e90b7fd1e9f86bd
13739,6870,1191.0,0.0,79.0,49.0,60.0,33.0,11.0,5.0,0.0,0.0,5:49,http://ufcstats.com/fight-details/3e90b7fd1e9f86bd
13738,6869,2197.0,0.0,33.0,8.0,33.0,8.0,3.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/dc6f69f923744948
13737,6869,1173.0,0.0,144.0,79.0,144.0,79.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/dc6f69f923744948
13736,6868,1693.0,0.0,186.0,68.0,185.0,67.0,1.0,0.0,1.0,0.0,0:40,http://ufcstats.com/fight-details/682ff095649c9a5c
13735,6868,2576.0,0.0,238.0,111.0,234.0,108.0,1.0,0.0,0.0,1.0,0:23,http://ufcstats.com/fight-details/682ff095649c9a5c
13734,6867,904.0,0.0,141.0,71.0,132.0,64.0,1.0,1.0,0.0,0.0,0:19,http://ufcstats.com/fight-details/d45d9c7d60f332da
13733,6867,3107.0,1.0,158.0,84.0,142.0,70.0,6.0,1.0,0.0,0.0,1:33,http://ufcstats.com/fight-details/d45d9c7d60f332da
13732,6866,2116.0,0.0,72.0,40.0,50.0,25.0,0.0,0.0,0.0,1.0,0:21,http://ufcstats.com/fight-details/c3a4187fc821bfff
13731,6866,3629.0,0.0,90.0,58.0,69.0,39.0,3.0,2.0,1.0,0.0,5:09,http://ufcstats.com/fight-details/c3a4187fc821bfff
13730,6865,3088.0,0.0,170.0,79.0,144.0,62.0,3.0,1.0,0.0,0.0,4:45,http://ufcstats.com/fight-details/43ec12079ccc371c
13729,6865,3922.0,0.0,127.0,40.0,114.0,30.0,6.0,0.0,0.0,2.0,0:58,http://ufcstats.com/fight-details/43ec12079ccc371c
13728,6864,898.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/3d46d635f9ae5e68
13727,6864,2005.0,1.0,44.0,18.0,44.0,18.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/3d46d635f9ae5e68
13726,6863,2974.0,0.0,35.0,23.0,17.0,7.0,0.0,0.0,1.0,1.0,3:21,http://ufcstats.com/fight-details/435ba9b407b844ef
13725,6863,2768.0,0.0,26.0,15.0,10.0,6.0,2.0,2.0,0.0,1.0,2:00,http://ufcstats.com/fight-details/435ba9b407b844ef
13724,6862,3536.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,3.0,1.0,1:19,http://ufcstats.com/fight-details/40781a64c4cea877
13723,6862,955.0,0.0,56.0,46.0,7.0,1.0,1.0,1.0,0.0,0.0,1:22,http://ufcstats.com/fight-details/40781a64c4cea877
13722,6861,1895.0,0.0,135.0,95.0,95.0,57.0,9.0,4.0,0.0,0.0,7:37,http://ufcstats.com/fight-details/256894b49303537b
13721,6861,227.0,1.0,255.0,164.0,143.0,70.0,4.0,0.0,0.0,0.0,2:55,http://ufcstats.com/fight-details/256894b49303537b
13720,6860,983.0,0.0,143.0,98.0,107.0,62.0,0.0,0.0,1.0,0.0,0:00,http://ufcstats.com/fight-details/2208b9f471a201d9
13719,6860,3087.0,0.0,72.0,35.0,52.0,22.0,4.0,1.0,0.0,0.0,3:01,http://ufcstats.com/fight-details/2208b9f471a201d9
13718,6859,3250.0,1.0,35.0,18.0,31.0,14.0,0.0,0.0,1.0,0.0,0:15,http://ufcstats.com/fight-details/4f672dd40867d8c6
13717,6859,3654.0,0.0,39.0,11.0,39.0,11.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/4f672dd40867d8c6
13716,6858,471.0,1.0,16.0,8.0,16.0,8.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/da22d5a717ae9e35
13715,6858,1179.0,0.0,16.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/da22d5a717ae9e35
13714,6857,1280.0,0.0,90.0,54.0,81.0,45.0,3.0,2.0,0.0,0.0,3:01,http://ufcstats.com/fight-details/ca2672e68fedf4b7
13713,6857,3627.0,0.0,121.0,56.0,109.0,44.0,0.0,0.0,0.0,0.0,0:57,http://ufcstats.com/fight-details/ca2672e68fedf4b7
13712,6856,3340.0,0.0,45.0,16.0,45.0,16.0,0.0,0.0,1.0,0.0,0:14,http://ufcstats.com/fight-details/8b7bc2af1e15b668
13711,6856,3886.0,0.0,44.0,26.0,44.0,26.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/8b7bc2af1e15b668
13710,6855,940.0,0.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/16dbe70eb7007f17
13709,6855,987.0,1.0,24.0,16.0,22.0,14.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/16dbe70eb7007f17
13708,6854,1573.0,0.0,126.0,78.0,104.0,59.0,4.0,3.0,0.0,0.0,4:47,http://ufcstats.com/fight-details/a37a6b6f9551a6e8
13707,6854,1171.0,0.0,78.0,31.0,75.0,28.0,2.0,0.0,1.0,1.0,0:10,http://ufcstats.com/fight-details/a37a6b6f9551a6e8
13706,6853,2390.0,0.0,150.0,100.0,123.0,82.0,5.0,4.0,0.0,0.0,6:00,http://ufcstats.com/fight-details/28af78600d6580f1
13705,6853,740.0,0.0,187.0,128.0,102.0,50.0,3.0,1.0,2.0,2.0,2:16,http://ufcstats.com/fight-details/28af78600d6580f1
13704,6852,1987.0,0.0,34.0,22.0,27.0,17.0,3.0,2.0,1.0,0.0,0:36,http://ufcstats.com/fight-details/51a12878b151d67b
13703,6852,1085.0,0.0,60.0,41.0,29.0,17.0,0.0,0.0,0.0,1.0,1:59,http://ufcstats.com/fight-details/51a12878b151d67b
13702,6851,42.0,0.0,197.0,81.0,196.0,80.0,3.0,0.0,0.0,0.0,0:03,http://ufcstats.com/fight-details/5c962ea13cb9b937
13701,6851,3773.0,0.0,206.0,126.0,190.0,111.0,7.0,1.0,0.0,0.0,1:43,http://ufcstats.com/fight-details/5c962ea13cb9b937
13700,6850,341.0,0.0,172.0,73.0,169.0,70.0,4.0,0.0,0.0,0.0,2:11,http://ufcstats.com/fight-details/0ac5fc42ba039211
13699,6850,3682.0,0.0,170.0,82.0,157.0,69.0,3.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/0ac5fc42ba039211
13698,6849,2034.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/caeeb398f73d213a
13697,6849,567.0,0.0,54.0,36.0,21.0,12.0,8.0,6.0,1.0,0.0,2:32,http://ufcstats.com/fight-details/caeeb398f73d213a
13696,6848,2307.0,0.0,78.0,43.0,52.0,18.0,5.0,1.0,0.0,0.0,5:48,http://ufcstats.com/fight-details/7a1abc0230af730c
13695,6848,3448.0,0.0,136.0,96.0,70.0,39.0,11.0,3.0,0.0,0.0,5:02,http://ufcstats.com/fight-details/7a1abc0230af730c
13694,6847,330.0,0.0,133.0,61.0,103.0,40.0,1.0,1.0,0.0,0.0,4:55,http://ufcstats.com/fight-details/8741e6a3a5a22a7f
13693,6847,2431.0,0.0,113.0,34.0,113.0,34.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/8741e6a3a5a22a7f
13692,6846,2212.0,0.0,25.0,11.0,24.0,10.0,1.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/c63d8062c89c4c33
13691,6846,2920.0,0.0,54.0,33.0,33.0,21.0,7.0,4.0,0.0,0.0,2:53,http://ufcstats.com/fight-details/c63d8062c89c4c33
13690,6845,818.0,0.0,40.0,20.0,25.0,14.0,0.0,0.0,0.0,0.0,0:09,http://ufcstats.com/fight-details/b1b20c686dfe3204
13689,6845,2314.0,0.0,99.0,74.0,51.0,38.0,5.0,2.0,1.0,0.0,7:07,http://ufcstats.com/fight-details/b1b20c686dfe3204
13688,6844,2067.0,0.0,105.0,66.0,57.0,25.0,0.0,0.0,0.0,0.0,0:50,http://ufcstats.com/fight-details/765482eb58e8db48
13687,6844,,0.0,74.0,37.0,58.0,24.0,21.0,5.0,0.0,0.0,8:19,http://ufcstats.com/fight-details/765482eb58e8db48
13686,6843,2265.0,0.0,10.0,4.0,10.0,4.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/a8067e65eb737a09
13685,6843,1528.0,2.0,25.0,11.0,25.0,11.0,0.0,0.0,0.0,0.0,0:03,http://ufcstats.com/fight-details/a8067e65eb737a09
13684,6842,3470.0,1.0,83.0,30.0,69.0,20.0,2.0,0.0,0.0,0.0,2:38,http://ufcstats.com/fight-details/98094a500529d442
13683,6842,1317.0,0.0,125.0,59.0,91.0,38.0,3.0,1.0,3.0,0.0,1:47,http://ufcstats.com/fight-details/98094a500529d442
13682,6841,1319.0,0.0,52.0,38.0,38.0,25.0,3.0,1.0,1.0,0.0,2:58,http://ufcstats.com/fight-details/983fab4080743ed0
13681,6841,392.0,0.0,22.0,8.0,22.0,8.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/983fab4080743ed0
13680,6840,467.0,0.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,0.0,3:49,http://ufcstats.com/fight-details/a26ca06cce403ce2
13679,6840,4080.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0:23,http://ufcstats.com/fight-details/a26ca06cce403ce2
13678,6839,427.0,0.0,196.0,108.0,160.0,75.0,17.0,2.0,0.0,0.0,3:26,http://ufcstats.com/fight-details/dde7d29cc443e263
13677,6839,2550.0,0.0,419.0,248.0,402.0,232.0,0.0,0.0,0.0,1.0,3:26,http://ufcstats.com/fight-details/dde7d29cc443e263
13676,6838,2997.0,0.0,48.0,24.0,43.0,19.0,2.0,1.0,2.0,0.0,0:35,http://ufcstats.com/fight-details/0462bcc27498f7c4
13675,6838,1603.0,0.0,111.0,85.0,74.0,48.0,6.0,3.0,0.0,0.0,6:52,http://ufcstats.com/fight-details/0462bcc27498f7c4
13674,6837,3616.0,0.0,12.0,10.0,6.0,5.0,1.0,1.0,1.0,0.0,2:35,http://ufcstats.com/fight-details/1c51f405e5c46572
13673,6837,1915.0,0.0,11.0,4.0,11.0,4.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/1c51f405e5c46572
13672,6836,1554.0,0.0,296.0,103.0,293.0,100.0,15.0,0.0,0.0,0.0,0:09,http://ufcstats.com/fight-details/0221982930283140
13671,6836,3976.0,0.0,375.0,237.0,369.0,231.0,1.0,1.0,0.0,0.0,1:11,http://ufcstats.com/fight-details/0221982930283140
13670,6835,3362.0,0.0,8.0,3.0,8.0,3.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/2d1ac675e6c1e6ea
13669,6835,212.0,1.0,21.0,17.0,20.0,16.0,0.0,0.0,0.0,0.0,0:04,http://ufcstats.com/fight-details/2d1ac675e6c1e6ea
13668,6834,925.0,0.0,35.0,21.0,31.0,17.0,0.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/a3ef3d05ddd80a94
13667,6834,1178.0,1.0,47.0,27.0,41.0,21.0,2.0,0.0,0.0,0.0,0:38,http://ufcstats.com/fight-details/a3ef3d05ddd80a94
13666,6833,988.0,0.0,41.0,21.0,41.0,21.0,0.0,0.0,0.0,0.0,0:10,http://ufcstats.com/fight-details/5ad8aa57c8d69680
13665,6833,3005.0,1.0,46.0,23.0,45.0,22.0,2.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/5ad8aa57c8d69680
13664,6832,1643.0,0.0,58.0,45.0,33.0,22.0,7.0,4.0,1.0,0.0,5:31,http://ufcstats.com/fight-details/8cdcdfb76d1670dd
13663,6832,3378.0,0.0,71.0,43.0,50.0,23.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/8cdcdfb76d1670dd
13662,6831,3729.0,0.0,22.0,9.0,22.0,9.0,0.0,0.0,1.0,0.0,0:04,http://ufcstats.com/fight-details/7ed9e8f3258446c7
13661,6831,2088.0,0.0,13.0,9.0,13.0,9.0,1.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/7ed9e8f3258446c7
13660,6830,4102.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/fffdc57255274be1
13659,6830,4018.0,0.0,110.0,89.0,57.0,45.0,5.0,3.0,0.0,0.0,7:28,http://ufcstats.com/fight-details/fffdc57255274be1
13658,6829,2136.0,0.0,187.0,85.0,181.0,80.0,4.0,1.0,0.0,0.0,1:34,http://ufcstats.com/fight-details/354dc211166a3982
13657,6829,559.0,0.0,195.0,108.0,189.0,103.0,2.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/354dc211166a3982
13656,6828,3728.0,1.0,53.0,38.0,49.0,34.0,4.0,1.0,0.0,0.0,0:47,http://ufcstats.com/fight-details/911b73db91738da6
13655,6828,1760.0,0.0,55.0,20.0,49.0,14.0,2.0,0.0,0.0,0.0,2:16,http://ufcstats.com/fight-details/911b73db91738da6
13654,6827,4001.0,0.0,153.0,75.0,144.0,66.0,3.0,1.0,0.0,0.0,2:09,http://ufcstats.com/fight-details/f09c3d8a26806761
13653,6827,3315.0,0.0,298.0,167.0,248.0,119.0,1.0,0.0,0.0,0.0,4:02,http://ufcstats.com/fight-details/f09c3d8a26806761
13652,6826,1437.0,0.0,216.0,107.0,211.0,102.0,0.0,0.0,0.0,0.0,2:02,http://ufcstats.com/fight-details/fcf385ae75191b57
13651,6826,3035.0,0.0,256.0,122.0,251.0,117.0,0.0,0.0,0.0,0.0,0:08,http://ufcstats.com/fight-details/fcf385ae75191b57
13650,6825,1395.0,0.0,73.0,25.0,70.0,23.0,5.0,0.0,0.0,0.0,2:15,http://ufcstats.com/fight-details/1d35e4c0941d1397
13649,6825,1869.0,1.0,84.0,59.0,78.0,53.0,1.0,0.0,0.0,0.0,1:00,http://ufcstats.com/fight-details/1d35e4c0941d1397
13648,6824,512.0,0.0,420.0,194.0,405.0,182.0,1.0,1.0,0.0,0.0,4:12,http://ufcstats.com/fight-details/868c83e734dbbceb
13647,6824,2455.0,0.0,277.0,131.0,269.0,123.0,1.0,0.0,0.0,0.0,0:12,http://ufcstats.com/fight-details/868c83e734dbbceb
13646,6823,2464.0,1.0,81.0,40.0,74.0,34.0,1.0,1.0,0.0,0.0,0:18,http://ufcstats.com/fight-details/c88a7dbe7717d2da
13645,6823,2420.0,0.0,102.0,38.0,100.0,36.0,1.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/c88a7dbe7717d2da
13644,6822,599.0,0.0,107.0,39.0,107.0,39.0,3.0,0.0,0.0,0.0,0:06,http://ufcstats.com/fight-details/d4420be78065de03
13643,6822,2181.0,0.0,128.0,82.0,128.0,82.0,1.0,1.0,0.0,0.0,0:10,http://ufcstats.com/fight-details/d4420be78065de03
13642,6821,246.0,0.0,230.0,138.0,152.0,64.0,0.0,0.0,0.0,0.0,4:45,http://ufcstats.com/fight-details/622cc4ef46913020
13641,6821,1263.0,0.0,184.0,104.0,159.0,81.0,2.0,0.0,0.0,0.0,1:18,http://ufcstats.com/fight-details/622cc4ef46913020
13640,6820,1433.0,1.0,51.0,36.0,51.0,36.0,0.0,0.0,0.0,0.0,0:02,http://ufcstats.com/fight-details/a4c7d59d340794c0
13639,6820,3862.0,0.0,25.0,14.0,24.0,13.0,1.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/a4c7d59d340794c0
13638,6819,3838.0,0.0,164.0,125.0,130.0,95.0,5.0,3.0,0.0,0.0,5:19,http://ufcstats.com/fight-details/5a2fa552e70958d4
13637,6819,1724.0,0.0,133.0,70.0,88.0,29.0,11.0,2.0,0.0,0.0,2:19,http://ufcstats.com/fight-details/5a2fa552e70958d4
13636,6818,1054.0,0.0,54.0,42.0,31.0,19.0,0.0,0.0,0.0,0.0,0:16,http://ufcstats.com/fight-details/5305049e4215d263
13635,6818,1093.0,1.0,41.0,30.0,28.0,17.0,2.0,0.0,0.0,0.0,3:08,http://ufcstats.com/fight-details/5305049e4215d263
13634,6817,1091.0,0.0,228.0,130.0,171.0,89.0,4.0,3.0,0.0,0.0,8:27,http://ufcstats.com/fight-details/76b6058cddda9238
13633,6817,2984.0,0.0,113.0,52.0,93.0,34.0,3.0,1.0,0.0,0.0,0:34,http://ufcstats.com/fight-details/76b6058cddda9238
13632,6816,1518.0,0.0,14.0,9.0,11.0,6.0,4.0,2.0,1.0,0.0,2:23,http://ufcstats.com/fight-details/c9144a294c73b06f
13631,6816,2573.0,0.0,7.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/c9144a294c73b06f
13630,6815,3945.0,0.0,144.0,93.0,85.0,47.0,6.0,4.0,2.0,1.0,10:14,http://ufcstats.com/fight-details/9f09e77e46f15766
13629,6815,4078.0,0.0,47.0,15.0,44.0,14.0,0.0,0.0,1.0,1.0,1:15,http://ufcstats.com/fight-details/9f09e77e46f15766
13628,6814,2354.0,0.0,77.0,44.0,57.0,34.0,0.0,0.0,0.0,1.0,1:39,http://ufcstats.com/fight-details/b6723b9c6ff4d594
13627,6814,2973.0,0.0,13.0,7.0,13.0,7.0,3.0,1.0,0.0,0.0,0:24,http://ufcstats.com/fight-details/b6723b9c6ff4d594
13626,6813,3562.0,0.0,310.0,141.0,310.0,141.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/4ea48bf2407b405d
13625,6813,512.0,0.0,410.0,157.0,400.0,152.0,1.0,1.0,0.0,0.0,0:48,http://ufcstats.com/fight-details/4ea48bf2407b405d
13624,6812,350.0,0.0,105.0,50.0,81.0,34.0,21.0,7.0,0.0,0.0,9:25,http://ufcstats.com/fight-details/ce7744d45a698aa6
13623,6812,2434.0,0.0,106.0,51.0,86.0,36.0,0.0,0.0,0.0,0.0,0:06,http://ufcstats.com/fight-details/ce7744d45a698aa6
13622,6811,4065.0,2.0,110.0,62.0,81.0,37.0,4.0,1.0,0.0,0.0,5:54,http://ufcstats.com/fight-details/d95eeba3de7ecac5
13621,6811,3379.0,0.0,107.0,38.0,71.0,17.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/d95eeba3de7ecac5
13620,6810,3591.0,1.0,30.0,16.0,30.0,16.0,0.0,0.0,0.0,0.0,0:05,http://ufcstats.com/fight-details/9c1a2ac64c98d2f6
13619,6810,3073.0,0.0,22.0,10.0,22.0,10.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/9c1a2ac64c98d2f6
13618,6809,3200.0,1.0,121.0,34.0,121.0,34.0,1.0,0.0,0.0,0.0,0:07,http://ufcstats.com/fight-details/c335f44e4f3515ea
13617,6809,2728.0,0.0,145.0,75.0,142.0,73.0,1.0,0.0,0.0,0.0,0:11,http://ufcstats.com/fight-details/c335f44e4f3515ea
13616,6808,3646.0,0.0,3.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,1:53,http://ufcstats.com/fight-details/e0444752d18fda7f
13615,6808,1403.0,0.0,40.0,25.0,29.0,15.0,0.0,0.0,0.0,1.0,1:12,http://ufcstats.com/fight-details/e0444752d18fda7f
13614,6807,230.0,0.0,113.0,66.0,74.0,33.0,0.0,0.0,1.0,0.0,0:03,http://ufcstats.com/fight-details/c960184a583f1861
13613,6807,1763.0,0.0,216.0,103.0,81.0,22.0,3.0,2.0,0.0,0.0,9:41,http://ufcstats.com/fight-details/c960184a583f1861
13612,6806,1810.0,0.0,140.0,74.0,89.0,32.0,2.0,1.0,1.0,0.0,1:42,http://ufcstats.com/fight-details/5f4e944ff1bdcd9c
13611,6806,760.0,3.0,129.0,54.0,116.0,45.0,5.0,3.0,0.0,0.0,4:16,http://ufcstats.com/fight-details/5f4e944ff1bdcd9c
13610,6805,1435.0,0.0,34.0,21.0,18.0,7.0,2.0,0.0,3.0,0.0,0:25,http://ufcstats.com/fight-details/ed6203e849a2bf28
13609,6805,2298.0,0.0,65.0,32.0,30.0,11.0,12.0,5.0,1.0,0.0,7:52,http://ufcstats.com/fight-details/ed6203e849a2bf28
13608,6804,2869.0,0.0,138.0,79.0,98.0,49.0,11.0,6.0,0.0,0.0,6:10,http://ufcstats.com/fight-details/efc64d8aae5628c9
13607,6804,,0.0,148.0,30.0,141.0,25.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/efc64d8aae5628c9
13606,6803,3831.0,0.0,42.0,25.0,16.0,3.0,1.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/8f00da6ea8186ce2
13605,6803,3034.0,1.0,149.0,102.0,68.0,43.0,9.0,7.0,0.0,0.0,14:11,http://ufcstats.com/fight-details/8f00da6ea8186ce2
13604,6802,3135.0,0.0,122.0,55.0,94.0,33.0,3.0,2.0,0.0,0.0,2:42,http://ufcstats.com/fight-details/f87a7812733f7e8f
13603,6802,2285.0,1.0,136.0,67.0,119.0,58.0,0.0,0.0,2.0,1.0,0:57,http://ufcstats.com/fight-details/f87a7812733f7e8f
13602,6801,1595.0,0.0,145.0,65.0,105.0,30.0,13.0,6.0,0.0,0.0,6:59,http://ufcstats.com/fight-details/ccb7e2851319345d
13601,6801,1488.0,0.0,136.0,49.0,106.0,26.0,2.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/ccb7e2851319345d
13600,6800,1199.0,0.0,194.0,97.0,155.0,63.0,3.0,0.0,0.0,0.0,0:35,http://ufcstats.com/fight-details/144cd3f62591a5fb
13599,6800,2773.0,0.0,143.0,100.0,103.0,60.0,6.0,3.0,0.0,0.0,6:28,http://ufcstats.com/fight-details/144cd3f62591a5fb
13598,6799,1183.0,1.0,155.0,66.0,155.0,66.0,1.0,0.0,0.0,0.0,0:01,http://ufcstats.com/fight-details/11f65de5348e4bc4
13597,6799,1597.0,1.0,131.0,38.0,131.0,38.0,0.0,0.0,0.0,0.0,0:08,http://ufcstats.com/fight-details/11f65de5348e4bc4
13596,6798,394.0,0.0,94.0,58.0,70.0,35.0,1.0,1.0,0.0,1.0,0:23,http://ufcstats.com/fight-details/ecab8b8b36727b8d
13595,6798,3163.0,0.0,197.0,117.0,147.0,86.0,6.0,6.0,3.0,0.0,5:33,http://ufcstats.com/fight-details/ecab8b8b36727b8d
13594,6797,1662.0,0.0,94.0,46.0,82.0,36.0,9.0,1.0,0.0,0.0,1:29,http://ufcstats.com/fight-details/4a17876e99f6baf3
13593,6797,380.0,1.0,93.0,53.0,77.0,40.0,0.0,0.0,1.0,0.0,1:18,http://ufcstats.com/fight-details/4a17876e99f6baf3
13592,6796,946.0,0.0,14.0,9.0,7.0,3.0,3.0,2.0,2.0,0.0,2:12,http://ufcstats.com/fight-details/fd7421f421e802bd
13591,6796,1241.0,0.0,8.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/fd7421f421e802bd
13590,6795,926.0,1.0,21.0,12.0,21.0,12.0,0.0,0.0,0.0,0.0,0:06,http://ufcstats.com/fight-details/1779cc4ae925df01
13589,6795,3293.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/1779cc4ae925df01
13588,6794,742.0,0.0,113.0,60.0,107.0,54.0,0.0,0.0,0.0,0.0,1:08,http://ufcstats.com/fight-details/4e9d76ed54f1f352
13587,6794,1955.0,0.0,51.0,26.0,48.0,23.0,4.0,0.0,0.0,0.0,0:15,http://ufcstats.com/fight-details/4e9d76ed54f1f352
13586,6793,3325.0,1.0,87.0,36.0,87.0,36.0,0.0,0.0,0.0,0.0,0:06,http://ufcstats.com/fight-details/a346180c8b109469
13585,6793,3635.0,0.0,163.0,50.0,163.0,50.0,0.0,0.0,0.0,0.0,0:00,http://ufcstats.com/fight-details/a346180c8b109469
13584,6792,1139.0,0.0,194.0,127.0,151.0,87.0,4.0,2.0,0.0,0.0,1:20,http://ufcstats.com/fight-details/a1a5d06b0e7ada62
13583,6792,2576.0,0.0,105.0,59.0,94.0,48.0,6.0,2.0,1.0,0.0,4:08,http://ufcstats.com/fight-details/a1a5d06b0e7ada62
13582,6791,3652.0,0.0,109.0,82.0,38.0,24.0,7.0,2.0,1.0,2.0,9:43,http://ufcstats.com/fight-details/2d9d966e0e8df232
13581,6791,677.0,0.0,42.0,32.0,29.0,21.0,4.0,3.0,0.0,1.0,2:35,http://ufcstats.com/fight-details/2d9d966e0e8df232
13580,6790,909.0,0.0,149.0,105.0,89.0,53.0,0.0,0.0,0.0,6.0,6:29,http://ufcstats.com/fight-details/5bc31abb5842942a
13579,6790,2177.0,0.0,42.0,20.0,29.0,11.0,9.0,5.0,1.0,2.0,4:40,http://ufcstats.com/fight-details/5bc31abb5842942a
13578,6789,401.0,0.0,278.0,178.0,260.0,163.0,0.0,0.0,0.0,0.0,0:47,http://ufcstats.com/fight-details/a419e6df765aa755
