fighter_id,fighter_f_name,fighter_l_name,fighter_nickname,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,fighter_url
2701,Jason,Guida,,177.8,214.0,,,1977-08-04,19,28,0,2.0,http://ufcstats.com/fighter-details/ce25b4ed82b1811b
2700,Melvin,Guillard,The Young Assassin,175.26,155.0,180.34,Orthodox,1983-03-30,32,18,2,3.0,http://ufcstats.com/fighter-details/ccd1299e0345e0ce
2699,Chris,Guillen,,182.88,240.0,,Orthodox,1972-12-09,13,16,0,,http://ufcstats.com/fighter-details/da0f33e4255f99eb
2698,Marcelo,Guimaraes,Magrao,182.88,185.0,185.42,Orthodox,1983-06-25,9,2,1,,http://ufcstats.com/fighter-details/0c9c0a43d3f3f49d
2697,Leonardo,Guimaraes,Leleco,182.88,185.0,,Orthodox,1982-04-15,11,5,0,1.0,http://ufcstats.com/fighter-details/cc98d857b148e33a
2696,Brad,Gumm,,180.34,170.0,,Orthodox,,10,6,1,1.0,http://ufcstats.com/fighter-details/4d74641fac830182
2695,John,Gunderson,Quick Guns,175.26,155.0,175.26,Orthodox,1979-01-05,35,16,2,,http://ufcstats.com/fighter-details/a0c139b34f11421a
2694,John,Gunther,The Machine,175.26,155.0,182.88,Orthodox,1985-11-24,5,1,0,,http://ufcstats.com/fighter-details/3956bdc8ab2e54b3
2693,Jorge,Gurgel,,170.18,155.0,175.26,Orthodox,1977-01-25,14,10,0,,http://ufcstats.com/fighter-details/04d5718ed2661e8c
2692,Fabio,Gurgel,,182.88,205.0,,Orthodox,,3,2,0,,http://ufcstats.com/fighter-details/8377c5572cb356f3
2691,Bogdan,Guskov,Czarevitch,190.5,205.0,193.04,Orthodox,1992-09-12,14,3,0,,http://ufcstats.com/fighter-details/ef5dcb10d2bd4b0f
2690,Gugun,Gusman,The Tiger,170.18,135.0,172.72,Orthodox,1990-03-03,8,4,0,,http://ufcstats.com/fighter-details/e34e3b1fffa13a6a
2689,Andre,Gusmao,,182.88,205.0,,Orthodox,1977-05-19,6,3,0,,http://ufcstats.com/fighter-details/cc300e9aa3063431
2688,Alexander,Gustafsson,The Mauler,195.58,205.0,200.66,Orthodox,1987-01-15,18,8,0,,http://ufcstats.com/fighter-details/3c6976f8182d9527
2687,Justin,Guthrie,,185.42,170.0,,,1981-01-19,18,9,0,,http://ufcstats.com/fighter-details/a789defa9086da46
2686,Horacio,Gutierrez,The Punisher,177.8,145.0,,,1990-09-15,4,3,0,,http://ufcstats.com/fighter-details/cd85b48dc880fabd
2685,Chris,Gutierrez,El Guapo,175.26,135.0,170.18,Orthodox,1991-04-22,19,5,2,,http://ufcstats.com/fighter-details/45f0cc9d18f35137
2684,Mando,Gutierrez,El Toro,167.64,135.0,177.8,Southpaw,1997-02-24,7,2,0,,http://ufcstats.com/fighter-details/5f33ae0620e050c5
2683,Mike,Guymon,The Joker,182.88,170.0,187.96,Orthodox,1974-09-17,15,6,1,,http://ufcstats.com/fighter-details/eaea0fc7b76525a8
2682,Chelsea,Hackett,Hammer,162.56,125.0,167.64,Switch,1998-08-16,3,1,1,,http://ufcstats.com/fighter-details/184b7a36d50dcc5e
2681,Keith,Hackney,The Giant Killer,180.34,200.0,,Sideways,,2,2,0,,http://ufcstats.com/fighter-details/bf12aca029bfcc47
2680,Jake,Hadley,White Kong,170.18,125.0,177.8,Southpaw,1996-08-03,10,2,0,,http://ufcstats.com/fighter-details/60a42bf82447c919
2679,Steve,Hadsel,,172.72,170.0,,,,3,0,0,,http://ufcstats.com/fighter-details/99793cf88c5adeee
2678,Damir,Hadzovic,The Bosnian Bomber,175.26,155.0,177.8,Orthodox,1986-08-08,14,7,0,,http://ufcstats.com/fighter-details/38c626ca912c7bac
2677,Bassil,Hafez,The Habibi,180.34,170.0,182.88,Orthodox,1992-01-31,8,4,1,,http://ufcstats.com/fighter-details/f4d92416da98804b
2676,Tim,Hague,The Trashing Machine,193.04,260.0,193.04,Orthodox,1983-05-09,21,13,0,,http://ufcstats.com/fighter-details/219a254e15d60135
2675,Yazan,Hajeh,Yazzle Dazzle,175.26,145.0,,Orthodox,1992-09-04,6,1,0,,http://ufcstats.com/fighter-details/4955c524c2a71469
2674,Stoney,Hale,The Skuller,182.88,,,,1979-10-18,5,3,0,,http://ufcstats.com/fighter-details/206a7d47eb62170e
2673,Kevin,Haley,The North Woods Nightmare,187.96,205.0,,,,6,4,0,,http://ufcstats.com/fighter-details/439d4bbefd4e6940
2672,Mark,Hall,,182.88,190.0,,Orthodox,,5,6,0,,http://ufcstats.com/fighter-details/18524b46c570730b
2671,Uriah,Hall,Prime Time,182.88,185.0,200.66,Orthodox,1984-07-31,18,11,0,,http://ufcstats.com/fighter-details/65578a75fa7900e3
2670,Ryan,Hall,The Wizard,177.8,145.0,177.8,Southpaw,1985-02-22,9,2,0,,http://ufcstats.com/fighter-details/8866c6f509c19089
2669,Dennis,Hallman,Superman,175.26,155.0,182.88,Orthodox,1975-12-02,53,20,2,1.0,http://ufcstats.com/fighter-details/8a8a84b743ae7699
2668,Piotr,Hallmann,Pletwal,175.26,155.0,180.34,Orthodox,1987-08-25,18,6,0,,http://ufcstats.com/fighter-details/a3be148af5c7b088
2667,Tony,Halme,,190.5,300.0,,Orthodox,1963-01-06,0,4,0,,http://ufcstats.com/fighter-details/bad28b7b34f334de
2666,Brandon,Halsey,Bull,182.88,185.0,,,1986-09-16,9,3,0,,http://ufcstats.com/fighter-details/e763679f15326ae1
2665,John,Halverson,The Hurricane,175.26,155.0,,Southpaw,1972-09-08,16,8,0,1.0,http://ufcstats.com/fighter-details/88c8f47241d90040
2664,Seo,Hee Ham,,157.48000000000002,115.0,157.48,Southpaw,1987-03-08,17,8,0,,http://ufcstats.com/fighter-details/165c244bcca3ed26
2663,Frank,Hamaker,,,,,,,1,0,0,,http://ufcstats.com/fighter-details/c3c23c99477c041b
2662,Kazuhiro,Hamanaka,,182.88,185.0,,Southpaw,1978-10-24,5,7,1,,http://ufcstats.com/fighter-details/1b4d6971bb18b82c
2661,Rami,Hamed,,,170.0,,,1991-04-25,12,3,0,,http://ufcstats.com/fighter-details/a59017211b775b5d
2660,Matt,Hamill,The Hammer,185.42,205.0,193.04,Orthodox,1976-10-05,12,8,0,,http://ufcstats.com/fighter-details/98b80a717b9bda17
2659,Jeremy,Hamilton,Hawk,,185.0,,,1984-11-14,9,2,0,,http://ufcstats.com/fighter-details/7ada6ea792a34424
2658,Anthony,Hamilton,Freight Train,195.58,260.0,193.04,Orthodox,1980-04-14,15,9,0,,http://ufcstats.com/fighter-details/c727c7d31c50c4cf
2657,CJ,Hamilton,The Autobot,170.18,125.0,172.72,Switch,1986-10-07,11,4,0,,http://ufcstats.com/fighter-details/7da5839b223f3728
2656,Jared,Hamman,The Messenger,190.5,185.0,190.5,Orthodox,1982-03-07,14,6,0,,http://ufcstats.com/fighter-details/23459ee7e373b98f
2655,James,Hammortree,The Sledge,190.5,185.0,,Orthodox,1983-11-29,6,3,0,,http://ufcstats.com/fighter-details/1f77fce698e80488
2654,Dean,Hancock,The Hammer,,155.0,,,,2,1,0,,http://ufcstats.com/fighter-details/24e9d6b0a24cff9d
2653,Chad,Hanekom,Superman,193.04,185.0,187.96,Orthodox,1990-04-20,9,3,0,,http://ufcstats.com/fighter-details/98533a2738124a0d
2652,Joachim,Hansen,Hellboy,170.18,150.0,,Southpaw,1979-05-26,23,14,1,,http://ufcstats.com/fighter-details/86e388ed20761ad9
2651,Kay,Hansen,,157.48000000000002,115.0,160.02,Orthodox,1999-08-14,7,6,0,,http://ufcstats.com/fighter-details/4100c7a09497ad41
2650,Nasrat,Haqparast,,177.8,155.0,182.88,Southpaw,1995-08-22,15,5,0,,http://ufcstats.com/fighter-details/b7b84ccd221be298
2649,Shin,Haraguchi,,167.64,155.0,172.72,Switch,1998-11-27,7,0,0,1.0,http://ufcstats.com/fighter-details/05b17ae24e6bba81
2648,Janay,Harding,Hollowpoint,,135.0,,,,2,3,0,,http://ufcstats.com/fighter-details/b9c3ee342eb72100
2647,Antoni,Hardonk,,193.04,245.0,198.12,Orthodox,1976-02-05,8,6,0,,http://ufcstats.com/fighter-details/69b69c0178c4004d
2646,George,Hardwick,King,177.8,155.0,182.88,Orthodox,1996-12-06,12,2,0,,http://ufcstats.com/fighter-details/f55a6807b6bb853d
2645,Dan,Hardy,The Outlaw,182.88,170.0,187.96,Orthodox,1982-05-17,25,10,0,1.0,http://ufcstats.com/fighter-details/473ce3aa581251a2
2644,Veronica,Hardy,,162.56,125.0,162.56,Southpaw,1995-10-30,7,4,1,,http://ufcstats.com/fighter-details/4798e823ada58fe9
2643,Greg,Hardy,Prince of War,195.58,265.0,203.2,Orthodox,1988-07-28,7,5,0,1.0,http://ufcstats.com/fighter-details/85073dbd1be65ed9
2642,Tobias,Harila,Bad Intention,,,,,1994-01-13,12,3,0,,http://ufcstats.com/fighter-details/4d1e92b61bcef308
2641,Baru,Harn,Seiryu,,265.0,,,,1,2,0,,http://ufcstats.com/fighter-details/848809f3986b4977
2640,Scott,Harper,,182.88,185.0,,Orthodox,1972-04-14,12,7,0,,http://ufcstats.com/fighter-details/14a433bccba87016
2639,Josiah,Harrell,Muscle Hamster,170.18,170.0,172.72,Southpaw,1998-11-13,7,0,0,,http://ufcstats.com/fighter-details/e5864a42c80294f6
2638,Gerry,Harris,,203.2,270.0,,Orthodox,,1,4,0,,http://ufcstats.com/fighter-details/30cd319d39ee689b
2637,Gerald,Harris,,180.34,185.0,195.58,Southpaw,1979-11-19,23,5,0,,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe
2636,Phil,Harris,Billy,162.56,125.0,165.1,Orthodox,1983-09-04,22,12,0,2.0,http://ufcstats.com/fighter-details/ba043b03eb799063
2635,Walt,Harris,The Big Ticket,195.58,250.0,195.58,Southpaw,1983-06-10,13,10,0,1.0,http://ufcstats.com/fighter-details/03f982ca3735070c
2634,Dhafir,Harris,Dada 5000,,257.0,,,1977-08-04,2,0,0,1.0,http://ufcstats.com/fighter-details/0e96af5220d27ed4
2633,Trevor,Harris,,167.64,145.0,,,,2,2,0,,http://ufcstats.com/fighter-details/0e98b05d3cf6d271
2632,Carlston,Harris,Mocambique,182.88,170.0,193.04,Orthodox,1987-07-09,19,5,0,,http://ufcstats.com/fighter-details/a53d30163304aa6e
2631,Collin,Hart,,185.42,185.0,,Orthodox,1989-10-12,6,3,1,,http://ufcstats.com/fighter-details/16bf6a73bdd302cd
2630,Dale,Hartt,,177.8,155.0,175.26,Orthodox,1979-04-04,6,3,0,,http://ufcstats.com/fighter-details/058e4e08a1ad8aba
2629,Luke,Hartwig,,,,,,,0,1,0,,http://ufcstats.com/fighter-details/34f3869747bf8fa9
2628,Clay,Harvison,Bushwacker,185.42,170.0,187.96,Orthodox,1980-09-25,13,6,0,,http://ufcstats.com/fighter-details/83a477a7dba1ca58
2627,Hidehiko,Hasegawa,,175.26,170.0,,,1978-07-13,19,20,6,,http://ufcstats.com/fighter-details/2a2eeee20ef049cf
2626,Chris,Haseman,The Hammer,180.34,205.0,,Orthodox,1969-06-02,20,17,0,,http://ufcstats.com/fighter-details/5bd533d50c8e7b8a
2625,Takayo,Hashi,,162.56,135.0,,Orthodox,1977-10-02,15,6,1,,http://ufcstats.com/fighter-details/ae4343d29c68e9d0
2624,Tomohiko,Hashimoto,,182.88,250.0,,Orthodox,,1,4,0,,http://ufcstats.com/fighter-details/a890f9a791ed615d
2623,Justin,Haskins,,177.8,170.0,,Orthodox,1979-08-30,7,6,0,,http://ufcstats.com/fighter-details/77940e45bc86208e
2622,Hayder,Hassan,Hulk,177.8,170.0,,,1982-10-20,6,3,0,,http://ufcstats.com/fighter-details/cf615eb4b7862c76
2621,Ahmad,Hassanzada,Lion of the Ring,185.42,155.0,190.5,Orthodox,1996-11-20,10,2,0,,http://ufcstats.com/fighter-details/bf7a64d9ae343e86
2620,Daiki,Hata,DJ Taiki,167.64,139.0,,Orthodox,1982-08-24,17,11,7,,http://ufcstats.com/fighter-details/c76ceda100ac0fad
2619,John,Hathaway,The Hitman,185.42,170.0,190.5,Orthodox,1987-07-23,17,2,0,,http://ufcstats.com/fighter-details/28f3c2258a1d8874
2618,Phil,Hawes,No Hype,182.88,185.0,195.58,Orthodox,1989-01-08,12,5,0,,http://ufcstats.com/fighter-details/547afe1017e72dbe
2617,Justin,Hawes,The Hawk,180.34,205.0,,,1979-01-13,6,9,0,,http://ufcstats.com/fighter-details/5c7fc58e782b6842
2616,Chris,Hawk,,185.42,205.0,,,,5,10,0,,http://ufcstats.com/fighter-details/9460c867aae1987e
2615,Del,Hawkins,The Filipino Delight,165.1,135.0,,Orthodox,,22,17,0,,http://ufcstats.com/fighter-details/885e7f70dcac0007
2614,Tommy,Hayden,Wild Card,175.26,145.0,,Southpaw,1986-03-11,11,3,0,,http://ufcstats.com/fighter-details/0871254cd790c250
2613,Mike,Hayes,,193.04,230.0,,Orthodox,,20,12,2,,http://ufcstats.com/fighter-details/0cfbbfa0ba6d9855
2612,Ryan,Hayes,,,,,,,7,6,0,,http://ufcstats.com/fighter-details/a620638435de0628
2611,Gerric,Hayes,,177.8,,,,,8,11,0,,http://ufcstats.com/fighter-details/7d6a3546c988cdc0
2610,Josh,Haynes,Bring the Pain,175.26,170.0,,Orthodox,1977-07-30,14,11,0,,http://ufcstats.com/fighter-details/6ef58dabef8beb15
2609,Dustin,Hazelett,McLovin,185.42,170.0,193.04,Orthodox,1986-04-29,12,7,0,,http://ufcstats.com/fighter-details/a149d6bc670cdb60
2608,James,Head,,185.42,170.0,185.42,Orthodox,1984-02-09,9,4,0,,http://ufcstats.com/fighter-details/19a8cce18a1cef9e
2607,Pat,Healy,Bam Bam,182.88,155.0,182.88,Orthodox,1983-07-20,34,23,0,1.0,http://ufcstats.com/fighter-details/50d2f0018bcf9eef
2606,Ryan,Healy,The Irish Assassin,185.42,155.0,,Orthodox,1983-07-20,25,14,1,,http://ufcstats.com/fighter-details/f3eb664db7fb1df3
2605,Spencer,Hearns,,180.34,185.0,,,,1,0,0,,http://ufcstats.com/fighter-details/d85cf12439945941
2604,David,Heath,,180.34,205.0,182.88,Orthodox,1976-02-10,18,7,0,,http://ufcstats.com/fighter-details/4f95f74620a6b7a4
2603,Chris,Heatherly,Stump,175.26,155.0,,Orthodox,1987-11-24,9,4,0,1.0,http://ufcstats.com/fighter-details/bad8be5827ea1bf1
2602,Jake,Hecht,Hitman,182.88,170.0,185.42,Orthodox,1984-02-09,11,4,0,,http://ufcstats.com/fighter-details/e57fdbea1b828202
2601,Nick,Hein,Sergeant,167.64,155.0,167.64,Southpaw,1984-04-24,14,5,0,1.0,http://ufcstats.com/fighter-details/2816ced060a21be3
2600,Ian,Heinisch,The Hurricane,180.34,185.0,182.88,Orthodox,1988-08-05,14,5,0,,http://ufcstats.com/fighter-details/2e585c701f72fe55
2599,Marcin,Held,,175.26,155.0,180.34,Orthodox,1992-01-18,23,7,0,,http://ufcstats.com/fighter-details/bf43fed8f29e1671
2598,Delson,Heleno,Pe De Chumbo,180.34,185.0,,Orthodox,1977-11-16,29,10,0,,http://ufcstats.com/fighter-details/970beed85bc46b63
2597,Matt,Helm,,,155.0,,,,1,1,0,,http://ufcstats.com/fighter-details/cacfd51b8e97ace0
2596,Elisha,Helsper,Knuckles,167.64,135.0,,Orthodox,1983-02-06,0,4,0,,http://ufcstats.com/fighter-details/0971be7d94e109e1
2595,Dan,Henderson,Hendo,180.34,185.0,187.96,Orthodox,1970-08-24,32,15,0,,http://ufcstats.com/fighter-details/1ccf4e7caff270df
2594,Benson,Henderson,Smooth,175.26,170.0,177.8,Southpaw,1983-11-16,24,7,0,,http://ufcstats.com/fighter-details/2676b28836a5a836
2593,Ron,Henderson,,177.8,125.0,,,,4,3,0,,http://ufcstats.com/fighter-details/498f0d066396ec59
2592,Josh,Hendricks,,187.96,235.0,,Southpaw,1976-08-28,19,11,0,1.0,http://ufcstats.com/fighter-details/7649c4c95b824488
2591,Johny,Hendricks,Bigg Rigg,175.26,185.0,175.26,Southpaw,1983-09-12,18,8,0,,http://ufcstats.com/fighter-details/0941df56f6ac954b
2590,Cory,Hendricks,,190.5,205.0,,Switch,1988-05-10,3,1,0,,http://ufcstats.com/fighter-details/9ab9912e0f8fa6d6
2589,Luis,Henrique,KLB,187.96,243.0,187.96,Orthodox,1993-08-21,10,5,0,1.0,http://ufcstats.com/fighter-details/e5bda12faabfc850
2588,Jose,Henrique,Canela,190.5,170.0,200.66,Orthodox,2002-05-23,5,1,0,,http://ufcstats.com/fighter-details/20a0e4cc5227c117
2587,Diego,Henrique da Silva,Gaucho,187.96,185.0,,Orthodox,1986-08-22,8,4,0,1.0,http://ufcstats.com/fighter-details/1649770c649db6a5
2586,Danny,Henry,The Hatchet,182.88,145.0,185.42,Orthodox,1988-07-17,12,4,0,,http://ufcstats.com/fighter-details/f7d73e452b064bf2
2585,Victor,Henry,La Mangosta,170.18,135.0,172.72,Switch,1987-05-04,23,6,0,,http://ufcstats.com/fighter-details/eb8d8c2a95cfccb8
2584,TJ,Hepburn,The Carnivore,170.18,155.0,,,,4,2,0,,http://ufcstats.com/fighter-details/e1acbb6352ca3551
2583,Jai,Herbert,Black Country Banger,185.42,155.0,195.58,Orthodox,1988-05-13,12,5,1,,http://ufcstats.com/fighter-details/4c88a1db5a46c6a4
2582,Ed,Herman,Short Fuse,185.42,205.0,195.58,Orthodox,1980-10-02,27,16,0,1.0,http://ufcstats.com/fighter-details/06f36cf4bd97ec77
2581,Dave,Herman,,193.04,242.0,195.58,Orthodox,1984-10-03,22,6,0,,http://ufcstats.com/fighter-details/cbd6f1abf955e628
2580,Jack,Hermansson,The Joker,185.42,185.0,195.58,Orthodox,1988-06-10,23,8,0,,http://ufcstats.com/fighter-details/0a1942069c9ad6b6
2579,Noe,Hernandez,,,,,Orthodox,,5,5,0,,http://ufcstats.com/fighter-details/df2cf66d8c0123db
2578,Joe,Hernandez,,,,,,,0,1,0,,http://ufcstats.com/fighter-details/4a76daef28549957
2577,Ramiro,Hernandez,Junior,175.26,135.0,,Orthodox,1986-07-22,19,9,0,,http://ufcstats.com/fighter-details/915c8d39d4a0e7d1
2576,Alexander,Hernandez,The Great Ape,175.26,145.0,182.88,Orthodox,1992-10-01,14,6,0,,http://ufcstats.com/fighter-details/262a7d06203657e6
2575,Anthony,Hernandez,Fluffy,182.88,185.0,190.5,Orthodox,1993-10-18,11,2,0,1.0,http://ufcstats.com/fighter-details/093e1f5bb73850be
2574,Nohelin,Hernandez,Suave,177.8,135.0,180.34,Orthodox,1994-03-01,9,4,0,,http://ufcstats.com/fighter-details/f97c5433c77522d3
2573,Carlos,Hernandez,,172.72,125.0,170.18,Orthodox,1993-10-25,9,2,0,,http://ufcstats.com/fighter-details/798e48f9e7f6ba22
2572,Paul,Herrera,The Bone Crusher,177.8,185.0,,Orthodox,,1,1,0,,http://ufcstats.com/fighter-details/440c9dbab63528fb
2571,Chris,Herrera,The Crusher,177.8,185.0,,,,3,2,1,,http://ufcstats.com/fighter-details/f71028a6e5128856
2570,Geane,Herrera,La Pulga,165.1,125.0,167.64,Orthodox,1990-05-27,9,3,0,,http://ufcstats.com/fighter-details/c169545ab0825f44
2569,Alvaro,Herrera Mendoza,Chango,182.88,155.0,187.96,Orthodox,1990-05-14,9,6,0,,http://ufcstats.com/fighter-details/74d35fbc9c6a61bd
2568,Felice,Herrig,Lil Bulldog,162.56,115.0,165.1,Orthodox,1984-09-18,14,10,0,,http://ufcstats.com/fighter-details/b6850671a008bf9a
2567,Heath,Herring,The Texas Crazy Horse,193.04,250.0,198.12,Orthodox,1978-03-02,28,16,0,1.0,http://ufcstats.com/fighter-details/7450525c7ba032a0
2566,Jon,Hess,,200.66,295.0,,,,1,1,0,,http://ufcstats.com/fighter-details/32a3025d5db456ae
2565,Clint,Hester,Headbussa,187.96,205.0,195.58,Orthodox,1986-11-21,11,6,0,,http://ufcstats.com/fighter-details/92b62174c175ce19
2564,Brandon,Hester,The Beast,185.42,205.0,,,,3,0,0,,http://ufcstats.com/fighter-details/13150cf89a5b81e0
2563,Jimy,Hettes,The Kid,175.26,145.0,180.34,Southpaw,1987-06-09,11,3,0,,http://ufcstats.com/fighter-details/893d51aaf024eddd
2562,Conor,Heun,Hurricane,177.8,155.0,,Orthodox,1979-02-11,9,5,0,,http://ufcstats.com/fighter-details/fdb02029556ff4ed
2561,Marcus,Hicks,The Wrecking Ball,167.64,155.0,162.56,Southpaw,1975-11-25,10,4,0,1.0,http://ufcstats.com/fighter-details/e69c5ce12f4e762b
2560,Jay,Hieron,The Thoroughbred,182.88,170.0,190.5,Orthodox,1976-07-29,23,7,0,,http://ufcstats.com/fighter-details/5bb0a618ad03ac64
2559,Brady,Hiestand,,172.72,135.0,180.34,Orthodox,1999-04-30,8,2,0,,http://ufcstats.com/fighter-details/7af33fc4435017f1
2558,Lee,Higgins,,,155.0,,,1980-07-14,2,1,0,,http://ufcstats.com/fighter-details/88432fe79d5091d9
2557,Jason,High,The Kansas City Bandit,172.72,155.0,185.42,Southpaw,1981-10-12,21,6,0,,http://ufcstats.com/fighter-details/e5d03e4d966126bd
2556,Richie,Hightower,The Dirty Samurai,172.72,170.0,,Orthodox,1974-11-26,8,4,0,1.0,http://ufcstats.com/fighter-details/318e629d1eb7aa49
2555,Alex,Higley,,177.8,145.0,,,,4,3,0,,http://ufcstats.com/fighter-details/2af2d675f7d847e3
2554,Corey,Hill,,193.04,155.0,203.2,Orthodox,1978-10-03,6,9,0,,http://ufcstats.com/fighter-details/abbc737317f66b81
2553,Isaiah,Hill,,177.8,155.0,,,,5,7,1,1.0,http://ufcstats.com/fighter-details/86b30a86664cb6e4
2552,Angela,Hill,Overkill,160.02,115.0,162.56,Orthodox,1985-01-12,15,13,0,,http://ufcstats.com/fighter-details/f0feeb2192937424
2551,Tyler,Hill,,190.5,170.0,,Switch,1991-08-10,8,2,0,,http://ufcstats.com/fighter-details/006efbb0c1621fd7
2550,Jamahal,Hill,Sweet Dreams,193.04,205.0,200.66,Southpaw,1991-05-19,12,1,0,1.0,http://ufcstats.com/fighter-details/5444c5a201d3ee5a
2549,Kailan,Hill,,185.42,185.0,195.58,Southpaw,1994-12-01,4,1,0,1.0,http://ufcstats.com/fighter-details/bc7efc037c5f6550
2548,Branden,Lee Hinkle,The Iron Lion,190.5,235.0,,Orthodox,1973-07-29,17,11,0,1.0,http://ufcstats.com/fighter-details/06f0ffa6446c5b6d
2547,Hatsu,Hioki,,180.34,145.0,185.42,Orthodox,1983-07-18,29,10,2,,http://ufcstats.com/fighter-details/ef7fa30364cbe7f2
2546,Alan,Hiro,Yamaniha,165.1,135.0,,Orthodox,1986-04-04,14,5,4,,http://ufcstats.com/fighter-details/483b3170b3c05cf0
2545,Kuniyoshi,Hironaka,,177.8,168.0,177.8,Orthodox,1976-06-17,23,9,0,,http://ufcstats.com/fighter-details/9d4522df6fc49a47
2544,Mizuto,Hirota,Pugnus,170.18,155.0,170.18,Orthodox,1981-05-05,18,10,2,,http://ufcstats.com/fighter-details/35faad160d346839
2543,Yuji,Hisamatsu,,177.8,185.0,,,1971-09-18,16,22,6,,http://ufcstats.com/fighter-details/8332a607df696345
2542,Kwan,Ho Kwak,,165.1,135.0,,Switch,1989-06-18,9,2,0,,http://ufcstats.com/fighter-details/c13042265355a290
2541,Matt,Hobar,The Crowbar,177.8,135.0,177.8,Southpaw,1987-01-07,9,3,0,,http://ufcstats.com/fighter-details/b57edace7b647f07
2540,Bobby,Hoffman,The Truth,187.96,245.0,,Orthodox,1968-10-28,36,10,1,2.0,http://ufcstats.com/fighter-details/afaad7d6a581e307
2539,Chris,Hofmann,,182.88,170.0,182.88,Orthodox,1989-11-18,9,2,0,,http://ufcstats.com/fighter-details/33fb306278dbb3e5
2538,Sam,Hoger,The Alaskan Assassin,187.96,205.0,,Orthodox,1980-06-28,10,4,0,,http://ufcstats.com/fighter-details/84a067c46306a737
2537,Andrew,Holbrook,,180.34,155.0,177.8,Southpaw,1986-02-06,12,3,0,,http://ufcstats.com/fighter-details/66ab58d0b3783607
2536,Sean,Holden,,177.8,170.0,,,1984-09-17,5,2,0,,http://ufcstats.com/fighter-details/acbb9c76f5894e36
2535,Chris,Holdsworth,,180.34,135.0,,,1987-10-24,6,0,0,,http://ufcstats.com/fighter-details/fc60ecf0671b9489
2534,Kevin,Holland,Trailblazer,190.5,170.0,205.74,Orthodox,1992-11-05,25,10,0,1.0,http://ufcstats.com/fighter-details/3a46b268013afede
2533,Roger,Hollett,The Hulk,180.34,205.0,,Orthodox,1978-10-08,13,5,0,,http://ufcstats.com/fighter-details/27d65e9d0fba61ea
2532,Max,Holloway,Blessed,180.34,145.0,175.26,Orthodox,1991-12-04,25,7,0,,http://ufcstats.com/fighter-details/150ff4cc642270b9
2531,Gabrielle,Holloway,Gabanator,160.02,145.0,,,1990-04-15,6,5,0,,http://ufcstats.com/fighter-details/e30715382f42b772
2530,Jeremie,Holloway,Hit Em,182.88,170.0,,,1984-09-29,8,3,0,,http://ufcstats.com/fighter-details/ee28aa7f1043756c
2529,Holly,Holm,The Preacher's Daughter,172.72,135.0,175.26,Southpaw,1981-10-17,15,7,0,,http://ufcstats.com/fighter-details/634e2fb70bde3fd5
2528,Rex,Holman,Big Dog,190.5,205.0,,Southpaw,,4,2,0,,http://ufcstats.com/fighter-details/b5ea750025697880
2527,Joseph,Holmes,Uglyman Joe,193.04,185.0,203.2,Orthodox,1995-07-04,8,4,0,,http://ufcstats.com/fighter-details/8d20d76af3f213ce
2526,Kurt,Holobaugh,,180.34,155.0,177.8,Orthodox,1986-09-08,21,7,0,1.0,http://ufcstats.com/fighter-details/a7151778b3381036
2525,Paddy,Holohan,The Hooligan,177.8,125.0,175.26,Orthodox,1988-05-03,12,2,1,,http://ufcstats.com/fighter-details/6e7c758f5cdec01a
2524,Ben,Holscher,The Teacher,180.34,155.0,,,,4,0,0,,http://ufcstats.com/fighter-details/6070f16bcfd89fcf
2523,Mark,Holst,Boots,182.88,155.0,,Orthodox,1985-08-14,12,6,0,,http://ufcstats.com/fighter-details/c11f50e9c1513ce9
2522,Scott,Holtzman,Hot Sauce,175.26,155.0,175.26,Orthodox,1983-09-30,14,6,0,,http://ufcstats.com/fighter-details/df1eb4354d18a906
2521,Sabah,Homasi,,182.88,170.0,182.88,Orthodox,1988-10-19,11,8,0,,http://ufcstats.com/fighter-details/71f048adbfed5b49
2520,Mark,Hominick,The Machine,172.72,145.0,172.72,Orthodox,1982-07-22,20,12,0,,http://ufcstats.com/fighter-details/0a97691039c4bbfb
2519,Barb,Honchak,Little Warrior,162.56,125.0,165.1,Orthodox,1979-08-30,10,4,0,,http://ufcstats.com/fighter-details/472f6f6e6d962f40
2518,Chris,Honeycutt,The Cutt,177.8,170.0,185.42,,1988-07-25,9,1,0,1.0,http://ufcstats.com/fighter-details/4d2e3320d815f687
2517,JunYoung,Hong,Drunken Red,172.72,145.0,175.26,Orthodox,1990-12-18,11,7,1,,http://ufcstats.com/fighter-details/b24666e26bd750a3
